frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
757, 0, 0.000, 0.98, 1, 1.48, 1.05, -0.93, 1.37, 2.25, 2.11, 0.19, 1.78, 2.30, 0.99, 0.79, 1.28, 0.43, 1.32, 1.01, 2.04, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
758, 0, 0.000, 0.58, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
759, 0, 0.000, 0.98, 1, 0.75, 2.73, -1.18, 2.59, 1.95, 0.96, -1.43, 1.16, 3.83, 0.76, -0.24, 0.15, 0.16, 1.12, 2.37, 2.61, -0.53, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
760, 0, 0.000, 0.98, 1, 0.30, -1.33, -1.19, 0.09, 2.82, 3.48, 2.02, 2.67, 1.99, 1.10, 0.02, 1.20, 0.97, -0.30, 0.24, 1.82, 1.69, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0
761, 0, 0.000, 0.98, 1, 0.62, 1.19, -0.81, 1.61, 0.44, 1.21, -1.08, -0.42, 1.46, 0.84, -0.42, 1.32, 1.09, 1.61, -0.22, 2.08, 0.64, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
762, 0, 0.000, 0.98, 1, 2.10, 1.67, -0.15, 0.40, 1.88, 4.01, 0.03, 0.90, 2.73, 1.53, -0.28, 0.07, 1.30, -1.17, 1.60, 0.87, 0.92, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
763, 0, 0.000, 0.98, 1, 0.19, -0.74, -0.15, -0.60, 1.83, 2.37, -0.70, 0.90, 2.39, 1.63, -1.01, 0.23, 1.71, 0.95, 1.71, 2.04, 0.69, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
764, 0, 0.000, 0.85, 1, 1.49, 0.40, -1.22, 0.04, 1.66, 2.17, 0.98, 2.20, 2.17, 0.51, 2.37, 2.10, 2.38, -0.47, -1.18, 0.58, 1.82, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
765, 0, 0.000, 0.98, 1, 3.95, 4.36, -0.43, 0.31, 1.38, 0.86, 1.03, 1.49, 2.08, 2.84, 0.08, 0.76, 1.46, -2.48, 1.28, 2.66, 1.47, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
766, 0, 0.000, 0.98, 1, -0.35, 0.47, -0.64, -0.24, 3.11, 2.48, 1.88, 1.90, 3.00, -0.88, 0.46, 0.81, 1.12, 1.02, 0.27, -0.82, -0.43, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
767, 0, 0.000, 0.82, 1, 0.03, -1.53, -0.26, 1.27, 2.03, 2.11, 2.17, 0.63, 1.10, -0.08, 1.22, 1.18, 1.25, 1.23, 1.57, 1.28, 1.55, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
768, 0, 0.000, 0.98, 1, -0.77, -0.52, -1.08, -1.00, 2.57, 2.96, 1.19, 1.86, 3.20, 0.81, 0.81, 1.31, 0.22, 0.83, 1.09, 1.65, -1.52, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
769, 0, 0.000, 0.98, 1, -0.49, -0.97, 0.18, 0.36, 2.48, 2.99, 0.74, 2.02, 2.62, 0.75, 0.40, 2.42, 1.71, 2.05, 0.47, 2.60, -1.34, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0
770, 0, 0.000, 0.98, 1, 2.34, 2.38, -0.47, 0.78, 0.64, 1.57, -1.36, -0.24, 1.15, 0.73, -0.08, 1.12, 0.58, 0.89, -1.43, 2.57, -1.56, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
771, 0, 0.000, 0.88, 1, 0.88, 1.48, 0.42, 1.89, -0.11, -0.41, -0.10, -0.58, 1.30, 1.39, -0.52, 1.78, -0.55, 3.09, -0.03, 2.07, -0.42, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
772, 0, 0.000, 0.98, 1, 0.01, 1.55, 0.45, -0.38, 3.33, 3.14, 2.13, 2.05, 2.69, 1.87, -0.07, 1.22, 0.51, 1.47, -1.17, 0.74, -0.20, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
773, 0, 0.000, 0.98, 1, -1.74, -0.23, 0.77, -0.28, 1.50, 1.73, 1.77, 0.64, 1.51, 1.17, 0.15, 0.90, 1.17, 0.68, -0.18, 1.55, 0.10, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
774, 0, 0.000, 0.98, 1, 2.81, 2.56, 0.18, 1.48, 0.76, 1.54, 0.55, 2.31, 1.56, 1.94, -0.19, 1.44, 1.86, 1.41, -1.20, -0.44, 1.69, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
775, 0, 0.000, 0.98, 1, -1.17, 0.47, -0.09, 0.42, 1.60, 1.50, 1.27, 1.64, 2.39, 1.80, -0.48, 0.06, -0.42, 0.09, 1.97, -0.19, -0.10, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
776, 0, 0.000, 0.98, 1, 1.84, 2.67, 1.34, 2.20, 0.10, 0.18, 0.65, 0.74, 1.36, 0.66, -0.44, 0.89, -0.83, -0.37, -0.47, 0.42, -0.61, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
777, 0, 0.000, 0.88, 1, -0.71, -0.16, 0.40, 2.99, 0.47, -0.82, 3.25, 0.44, 0.09, 0.37, 0.01, 3.94, -1.76, -0.42, 0.51, -1.03, 1.62, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
778, 0, 0.000, 0.98, 1, 1.52, 2.81, -1.10, 3.10, -0.19, -0.04, 0.88, -0.27, 1.70, 1.95, -0.75, -0.31, -0.17, 2.63, -0.85, 0.64, -0.55, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
779, 0, 0.000, 0.78, 1, 2.92, 4.09, 0.46, 1.60, 1.33, 0.41, 0.11, 0.65, 1.26, -0.27, 0.34, 1.09, 1.29, 3.18, 1.03, 1.56, -0.10, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
780, 0, 0.000, 0.98, 1, -0.15, 1.08, -0.23, 3.20, -0.07, 0.37, -0.49, 0.02, 0.05, 0.99, 0.09, 3.65, 1.54, 2.45, -0.87, 1.70, -0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
781, 0, 0.000, 0.98, 1, 1.53, 0.36, -1.53, 1.20, 1.92, 1.03, 1.48, 1.84, 3.43, -0.28, 0.46, 0.14, 0.93, -0.74, 2.80, 1.34, -0.45, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
782, 0, 0.000, 0.98, 1, 0.76, 0.66, -0.83, 0.99, 0.87, 0.76, 1.21, 1.78, 1.33, 0.92, 0.69, 2.56, 1.34, 2.39, -0.43, 0.42, -1.16, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
783, 0, 0.000, 0.98, 1, -1.52, -0.30, -0.70, -0.47, 1.65, 1.01, 0.17, 2.06, 2.92, 1.11, 0.51, 1.99, 0.07, 2.84, 0.82, 0.82, 0.54, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
784, 0, 0.000, 0.98, 1, 0.81, 1.41, -1.01, 1.17, 2.24, 3.79, -0.14, 1.24, 2.66, 0.98, 0.28, -0.18, 0.45, 0.66, 1.49, 0.67, 1.23, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
785, 0, 0.000, 0.98, 1, 1.44, 0.02, -0.28, 0.24, 1.66, 1.26, 0.59, 2.39, 3.28, 1.56, 0.62, 0.47, -0.51, -0.20, 1.63, -0.54, -1.65, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
786, 0, 0.000, 0.98, 1, -0.42, -0.66, 2.72, 0.41, 2.51, 3.17, 1.92, 1.17, 1.85, 0.66, 0.47, 1.46, 0.98, 0.91, 0.24, 1.90, -0.41, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
787, 0, 0.000, 0.98, 1, -1.49, -1.20, 0.53, -0.95, 2.25, 4.84, 2.27, 1.13, 0.77, 2.40, -0.37, 1.75, 1.50, 1.38, -1.77, 0.56, 2.15, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0
788, 0, 0.000, 0.92, 1, -0.77, -0.15, 0.03, 0.58, 0.54, 1.90, -0.65, 0.45, 2.24, -0.73, -0.34, -0.28, -0.27, 2.64, 1.59, 0.56, -0.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
789, 0, 0.000, 0.98, 1, 1.10, 0.15, 0.53, 1.45, 2.82, -0.64, -0.15, 2.82, 3.46, 2.79, 1.44, 1.75, -0.51, 1.39, 1.40, 1.75, -1.43, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
790, 0, 0.000, 0.98, 1, 1.57, -0.61, -0.91, 0.12, 0.92, 0.24, 0.63, 1.11, 1.82, 1.71, 0.84, 2.05, 1.42, -0.64, -0.77, -0.16, 0.93, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
791, 0, 0.000, 0.98, 1, 1.26, 2.15, -0.02, 0.74, 2.27, 1.89, 0.55, 2.03, 2.63, 0.54, -0.18, 1.18, 1.22, 0.10, 2.66, 1.85, 0.67, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
792, 0, 0.000, 0.98, 1, -0.40, -0.47, -1.30, 0.06, 3.12, 3.65, 0.19, 1.87, 2.83, 0.82, -0.54, 0.81, 1.94, 0.85, 2.29, 1.55, 0.38, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
793, 0, 0.000, 0.98, 1, 1.16, 2.34, -0.54, 1.77, 1.21, 1.71, -0.47, 0.61, 2.81, 2.34, 0.13, 1.33, 1.00, 2.37, -0.64, 0.07, 0.50, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
794, 0, 0.000, 0.88, 1, 0.11, 1.52, -2.11, 3.19, 0.78, 0.42, -0.56, 1.46, 2.75, 1.03, -0.93, 0.16, -1.12, 1.47, 0.56, 1.65, -1.30, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
795, 0, 0.000, 0.98, 1, -0.66, -0.40, -0.40, 0.76, 2.01, 2.56, 0.54, 1.64, 2.30, -0.26, -0.54, 0.63, 0.67, 0.31, 2.34, 3.23, 1.51, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
796, 0, 0.000, 0.98, 1, 1.34, 1.91, 0.35, 1.94, 0.72, 0.20, 1.05, -0.37, 1.12, 2.05, -0.81, 0.86, 1.13, 3.00, 0.03, 1.29, -0.27, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0
797, 0, 0.000, 0.98, 1, -0.61, 0.16, 0.58, -0.76, 1.45, 1.25, 0.78, 0.76, 2.17, 1.71, 0.01, 0.18, -0.55, 1.06, 0.11, 0.63, 1.93, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
798, 0, 0.000, 0.98, 1, 1.95, 1.72, -0.16, 1.07, 1.40, 2.50, 2.44, 1.24, 1.36, -0.89, 0.15, 0.84, 1.06, 0.79, -0.59, 0.24, 2.52, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
799, 0, 0.000, 0.98, 1, -0.45, -1.99, 0.11, -0.89, 2.08, 1.61, 2.00, 1.86, 1.63, 0.72, 1.67, 1.33, 1.43, 2.26, 1.13, 2.05, -0.89, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
800, 0, 0.000, 0.98, 1, 0.39, 1.72, 0.51, 0.55, 2.10, 1.64, 1.29, 1.82, 2.91, 1.12, 1.18, 1.83, 0.13, 1.05, 1.36, 1.60, 0.13, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
801, 0, 0.000, 0.88, 1, -0.20, 0.08, 0.47, 1.61, 1.92, 0.07, 0.90, 3.00, 3.40, 1.61, 1.81, 1.64, 1.11, 0.22, 3.29, 0.14, -0.26, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
802, 0, 0.000, 0.98, 1, 0.68, 0.39, 0.38, -0.05, 0.52, 1.58, 2.29, 0.60, 0.29, 1.23, -0.90, 0.06, 0.80, -0.17, 0.44, -0.03, 2.60, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
803, 0, 0.000, 0.98, 1, 2.58, 1.75, -1.13, 1.74, 1.16, 1.12, -1.11, 1.48, 2.81, 0.97, -0.08, 1.35, -0.55, 0.60, 1.51, 1.46, 0.54, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
804, 0, 0.000, 0.98, 1, -0.16, 1.32, 0.25, 0.10, 3.26, 3.11, 1.55, 2.56, 2.53, 2.42, 0.08, 1.62, 0.42, 1.78, -1.28, -0.02, -1.53, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
805, 0, 0.000, 0.88, 1, 0.47, 0.84, -0.42, 2.10, 1.47, 0.73, 0.50, 2.70, 1.72, 2.95, 0.26, 1.79, 0.92, 1.65, 2.29, 1.53, 0.39, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
806, 0, 0.000, 0.88, 1, -0.43, 1.07, 0.53, 3.62, 3.61, 3.66, 1.25, 3.11, 3.72, 2.90, -0.57, 1.22, 0.16, 3.37, -0.76, 0.85, -1.64, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
807, 0, 0.000, 0.98, 1, 0.11, 1.04, -0.26, 0.03, 0.23, -0.08, 0.28, 0.43, 0.74, -0.96, 0.27, 1.70, 0.42, 0.93, 0.29, 0.66, 1.42, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
808, 0, 0.000, 0.98, 1, 1.53, 0.21, -0.47, -1.02, 1.98, 0.58, 0.25, 2.74, 2.37, 2.09, 0.89, 1.77, 0.42, -0.03, 2.00, 2.88, 1.82, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
809, 0, 0.000, 0.98, 1, 0.97, 1.74, 0.93, 0.88, -0.54, -2.40, 0.79, 0.73, 1.00, -0.15, 1.00, 0.08, 1.25, 0.28, -0.57, 0.73, 1.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
810, 0, 0.000, 0.98, 1, -0.53, 0.82, 2.69, -0.12, 1.67, 1.04, 1.14, 0.64, 1.97, 1.97, 1.28, 3.27, 0.72, 3.00, -1.46, 2.24, 0.14, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
811, 0, 0.000, 0.98, 1, 0.49, 1.08, 1.70, 1.16, 2.23, 3.24, 1.91, 2.35, 1.01, 1.24, -0.46, 2.34, 1.62, 2.08, -1.43, -0.06, 0.56, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
812, 0, 0.000, 0.98, 1, -0.75, 0.26, -0.61, 0.85, 0.72, 1.44, 0.86, 0.06, 2.06, 1.11, -0.60, 2.96, -1.90, 3.12, -2.19, 2.50, 0.93, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
813, 0, 0.000, 0.98, 1, -1.69, -1.71, -0.10, -0.21, 1.96, 1.79, 1.47, 0.44, 2.35, 1.68, -0.12, 0.85, 0.23, 1.15, -0.73, -0.19, 0.50, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
814, 0, 0.000, 0.98, 1, 0.41, 0.03, 0.99, 0.50, 0.60, -0.23, 0.98, 0.97, 1.53, 1.03, 0.20, -0.13, -0.26, 0.27, 0.72, 1.16, -0.50, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
815, 0, 0.000, 0.98, 1, 3.72, 2.86, -0.67, 2.80, -0.19, -1.22, -1.45, 0.34, 1.49, 1.74, -0.45, 1.39, -0.13, 1.30, -0.16, 0.85, 1.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
816, 0, 0.000, 0.92, 1, -0.28, 1.40, 0.04, 0.28, 1.99, 0.21, 2.03, 1.57, 2.95, 2.16, 0.19, -0.13, 0.53, 0.02, 0.40, -0.39, 0.59, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
817, 0, 0.000, 0.98, 1, 0.99, 1.42, 0.30, 0.96, 2.64, 2.92, 1.87, 1.81, 3.05, 1.03, 1.39, 0.90, 1.44, 0.26, 3.02, 0.32, -0.50, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0
818, 0, 0.000, 0.98, 1, 2.17, 0.69, 1.95, 1.49, 0.13, 2.25, 0.71, 2.33, 1.71, 1.26, 1.23, 0.91, 0.17, 1.87, 2.26, 2.02, 4.48, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
819, 0, 0.000, 0.98, 1, 0.84, 1.07, 0.16, 1.40, 2.50, 1.55, 0.88, 2.69, 4.10, 2.34, 0.78, -0.18, 0.64, 0.61, 1.18, 0.89, -2.33, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
820, 0, 0.000, 0.98, 1, 0.66, 0.22, 1.11, -0.49, 1.93, 4.79, 1.99, 1.39, 0.81, -0.62, 1.06, 1.02, 2.47, 0.17, 0.16, 0.64, 0.94, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
821, 0, 0.000, 0.98, 1, 2.21, 2.62, 1.84, 2.58, -0.16, 1.48, -0.94, 0.08, 0.91, 1.09, -1.00, -0.41, -0.41, 0.91, 0.81, 2.87, 0.28, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
822, 0, 0.000, 0.98, 1, 3.87, 2.86, -1.52, 3.27, 0.43, 0.17, -0.83, 0.97, 0.86, 1.78, -0.87, 1.31, 0.66, 0.22, 0.78, 4.28, -0.69, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
823, 0, 0.000, 0.98, 1, 0.70, 1.31, -0.11, 1.66, -0.06, -1.08, 0.14, -0.06, 0.88, 2.42, -0.85, 0.94, 0.02, 1.82, -1.05, 1.01, 0.37, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
824, 0, 0.000, 0.98, 1, -1.34, -0.86, -0.02, -0.58, 3.27, 3.06, 1.33, 1.66, 2.76, 1.31, 0.40, 0.52, 0.80, 0.94, 0.76, 0.63, 1.66, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
825, 0, 0.000, 0.98, 1, 1.80, 0.87, -0.43, 0.67, 2.09, 3.26, -0.78, 2.38, 1.97, 0.25, 0.76, 2.12, -0.07, 1.52, 0.52, 3.03, 2.83, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0
826, 0, 0.000, 0.98, 1, 0.78, 1.46, -1.56, 0.41, 0.29, -1.51, -0.10, 0.99, 1.55, 0.98, -0.68, 0.77, -0.06, 1.65, -0.23, 0.21, -0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
827, 0, 0.000, 0.98, 1, 0.95, 1.53, -0.44, 2.00, -0.29, 1.55, 0.29, -0.61, 1.17, 0.89, -0.23, 0.45, 0.57, 0.74, -1.01, 0.75, 0.07, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
