frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
2688, 0, 0.000, 0.98, 1, 1.67, 2.23, -0.25, -0.37, 1.66, 1.75, 0.50, 2.01, 3.00, 2.06, -1.53, -0.42, 2.82, -0.19, 1.57, 1.20, 0.51, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0
2689, 0, 0.000, 0.98, 1, 0.74, -0.07, 1.47, 0.42, 2.91, 3.39, 0.93, 2.20, 2.12, 1.83, 0.61, 0.22, 0.19, 1.02, 2.68, 1.27, 1.36, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
2690, 0, 0.000, 0.98, 1, 1.51, 2.54, -0.35, 1.99, 2.19, 2.18, 0.06, 2.42, 3.47, 0.55, -0.09, 0.09, 0.63, 1.07, 2.13, 0.50, 1.48, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
2691, 0, 0.000, 0.88, 1, 2.24, 1.91, -1.44, 0.51, 1.31, -1.05, 1.43, 1.09, 3.57, 2.96, 0.77, -1.14, 0.88, -0.28, 1.56, -0.52, 0.75, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
2692, 0, 0.000, 0.98, 1, 1.21, 0.51, -1.36, 0.38, 2.82, 2.54, -0.27, 2.72, 3.73, 1.43, 0.46, 2.03, 2.11, 1.91, 1.34, 0.10, -0.23, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0
2693, 0, 0.000, 0.98, 1, 0.40, 0.16, -0.42, 0.20, 1.80, 2.68, -0.54, 1.63, 2.88, 1.11, -0.43, -0.09, -0.62, 0.96, 1.84, 1.05, 1.21, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2694, 0, 0.000, 0.98, 1, 0.53, 0.48, -0.31, 0.32, 1.19, 1.04, 0.01, 0.92, 2.29, 1.73, -0.63, -0.95, -0.63, -0.37, 0.81, 0.90, 1.21, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2695, 0, 0.000, 0.98, 1, -0.70, 0.47, -0.79, -0.57, 1.57, 1.74, -0.27, 2.55, 3.42, 1.71, -0.14, -0.09, -0.50, 0.39, 2.04, 0.81, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2696, 0, 0.000, 0.98, 1, -0.57, 0.61, -0.91, 0.30, 1.31, 1.23, 1.13, 1.83, 2.06, 0.94, 0.71, -0.32, 0.74, -0.46, 2.18, -0.94, 1.89, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
2697, 0, 0.000, 0.98, 1, 0.12, -0.33, 0.09, -0.54, 2.13, 1.93, 0.73, 1.41, 3.35, 2.13, -0.56, 0.20, 0.79, 0.34, 0.18, 0.83, -1.03, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
2698, 0, 0.000, 0.88, 1, 1.28, 0.11, 0.29, 1.22, 1.59, 1.98, 1.23, 2.49, 1.74, 2.32, 0.80, 2.51, 0.00, 2.63, -1.45, -0.89, -1.99, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
2699, 0, 0.000, 0.98, 1, -0.62, -0.18, 2.16, 0.60, 1.48, 2.41, 1.33, 0.37, 2.15, 1.23, -0.38, 0.60, 1.31, 0.50, 0.05, 1.70, -0.31, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
2700, 0, 0.000, 0.98, 1, 0.73, -0.01, 0.31, 0.75, 2.16, 2.67, 1.06, 2.41, 1.92, 0.72, 0.17, 3.01, 0.69, 1.70, -1.52, 0.65, -0.24, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2701, 0, 0.000, 0.82, 1, 1.40, -0.67, 0.32, -1.73, 1.32, 5.23, 2.72, 0.84, 1.15, 2.23, -1.32, 2.49, -0.06, 3.40, -1.81, 1.09, 2.39, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
2702, 0, 0.000, 0.98, 1, 1.37, 0.68, -1.62, 1.94, 2.39, 2.20, -0.57, 3.48, 2.32, 1.52, 0.39, 0.23, 2.15, 0.49, 1.07, 2.92, -1.48, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0
2703, 0, 0.000, 0.98, 1, 0.47, -0.46, -1.03, -1.04, 1.23, 1.55, -0.29, 1.46, 3.40, 1.94, 0.51, 0.04, 0.65, -0.28, 1.35, 0.91, -0.57, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2704, 0, 0.000, 0.98, 1, -0.79, 1.15, -1.28, 1.39, 1.36, -0.04, 0.34, 2.27, 3.10, 1.88, -0.38, -0.25, -1.19, -0.06, 1.25, 0.24, 1.79, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
2705, 0, 0.000, 0.98, 1, 2.10, 1.02, 1.90, 0.31, 1.95, 1.21, 0.13, 2.19, 3.08, 2.62, 0.05, -0.54, -0.83, -1.15, 2.48, -0.00, 0.26, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2706, 0, 0.000, 0.98, 1, 2.17, 2.43, -0.70, 3.08, 0.49, 1.26, -0.54, 0.22, 1.13, -0.64, -0.42, 0.32, 0.24, 1.65, 1.52, 0.56, 0.55, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2707, 0, 0.000, 0.98, 1, 1.05, 2.07, 0.92, 1.79, 1.01, -1.13, 1.48, -0.39, 0.17, -1.23, 1.53, 3.38, 0.06, 2.20, -0.77, -0.69, -0.11, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2708, 0, 0.000, 0.98, 1, -1.42, -1.19, 0.15, -0.16, 1.78, 2.21, 0.94, 1.41, 2.08, 1.01, -0.23, 0.67, 0.17, 0.26, 1.38, 2.00, -0.50, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
2709, 0, 0.000, 0.98, 1, 3.31, 2.71, 1.00, 1.07, 1.71, 0.30, -0.85, 1.63, 3.69, 1.30, -0.74, 0.04, 0.27, 1.51, 1.91, 1.30, -1.03, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2710, 0, 0.000, 0.98, 1, 3.61, 2.07, 0.79, -0.33, 0.87, 3.37, 1.12, 1.19, 1.69, 0.09, -0.17, 0.36, 1.30, -0.73, 2.57, 2.05, -0.55, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2711, 0, 0.000, 0.92, 1, 0.31, -0.49, 2.16, 0.72, 2.22, 2.04, 1.88, 2.21, 2.19, 1.82, 1.00, 1.66, 1.17, 0.95, 1.09, 1.10, -0.67, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2712, 0, 0.000, 0.98, 1, 1.22, 2.24, -0.78, -0.05, 0.99, 1.17, -0.41, 0.91, 1.65, 1.43, -0.32, 0.27, -0.04, -0.07, 1.46, 2.11, 1.19, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2713, 0, 0.000, 0.98, 1, 3.45, 3.30, -0.78, 0.91, 1.10, 1.12, -1.43, 1.72, 2.51, 1.56, -0.46, 0.25, 0.25, -1.08, 2.28, 1.85, -0.36, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2714, 0, 0.000, 0.98, 1, -0.47, -0.34, -0.64, 0.52, 1.79, 1.19, -0.94, 2.55, 3.22, 1.17, -0.09, 0.70, 0.31, 0.05, 1.33, 2.39, 0.50, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
2715, 0, 0.000, 0.98, 1, 1.75, 3.10, -0.16, 1.11, 1.61, 0.74, 0.07, 1.14, 3.15, 2.05, -0.55, -0.09, 2.05, 0.22, 0.26, -0.15, -1.09, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
2716, 0, 0.000, 0.98, 1, -0.69, 0.42, -1.25, -0.20, 1.25, 0.90, 0.40, -0.01, 2.50, 1.83, -0.56, 0.05, 0.13, 0.20, 0.94, -0.36, 0.84, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2717, 0, 0.000, 0.88, 1, 2.05, 1.05, -2.54, 2.07, -0.16, 0.57, 0.11, -0.65, 0.55, 0.19, -0.22, 1.21, -0.01, 1.17, -1.99, 0.72, -0.85, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2718, 0, 0.000, 0.98, 1, -1.48, 0.94, 0.53, 0.29, 3.23, 3.80, 1.72, 1.88, 2.08, 1.72, 2.02, 0.56, 1.15, 0.56, 2.68, 0.59, -0.06, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2719, 0, 0.000, 0.98, 1, 0.24, 0.54, -0.70, -0.57, 1.79, 0.24, 1.35, 1.74, 2.24, 2.11, 1.89, 0.03, 0.90, -0.05, 1.17, -0.40, 1.34, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
2720, 0, 0.000, 0.35, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2721, 0, 0.000, 0.78, 1, 1.62, 5.21, 2.33, 2.35, 1.03, 3.69, 0.79, 0.75, 1.13, 1.16, 0.87, 0.82, 0.17, 1.89, 1.93, 1.52, -0.48, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
2722, 0, 0.000, 0.98, 1, 0.56, -0.56, -1.97, -0.91, 0.91, 1.35, 0.98, 1.16, 1.53, 0.69, 0.37, -0.32, 1.20, -0.68, 0.25, 0.62, 0.92, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
2723, 0, 0.000, 0.92, 1, 0.56, 0.29, -0.54, 2.45, 0.57, 0.99, 0.58, 2.05, 2.88, 1.82, 0.97, 1.28, -1.15, 0.02, 2.01, 0.21, 0.27, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2724, 0, 0.000, 0.88, 1, -3.58, -1.68, 0.52, 2.13, 1.15, -0.69, -0.24, 1.13, 1.50, -3.10, 2.38, 1.27, 2.59, 1.16, 2.87, 1.11, -1.62, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
2725, 0, 0.000, 0.98, 1, 0.30, 0.17, -0.77, -0.77, 1.93, 2.67, -0.27, 2.30, 2.95, 2.38, 0.49, 1.41, 0.66, -0.06, 0.66, -0.21, 0.34, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
2726, 0, 0.000, 0.98, 1, -0.56, 1.05, -0.46, 1.52, 3.12, 2.87, 1.35, 2.16, 2.64, 1.11, 0.74, 0.65, 0.50, 1.83, 2.58, 0.37, -2.26, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
2727, 0, 0.000, 0.98, 1, 2.00, 2.38, -0.30, 2.02, 1.54, 1.93, 1.44, 1.23, 1.75, 1.24, -0.55, -0.04, -0.27, -0.76, 1.84, 0.47, 1.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2728, 0, 0.000, 0.88, 1, 0.93, 1.84, -0.15, 0.09, 0.80, 4.01, 0.39, 1.04, 1.96, 0.64, 1.52, 2.08, -0.49, 2.41, -2.35, 1.23, 0.70, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
2729, 0, 0.000, 0.98, 1, 1.76, 3.40, 0.58, 1.17, 1.92, 1.78, 1.20, 1.90, 2.37, 1.37, 0.57, 0.43, 0.83, 1.46, 2.72, -0.59, 1.86, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2730, 0, 0.000, 0.98, 1, -0.40, 0.15, -0.82, 0.88, 1.44, 1.22, 0.22, 1.97, 2.67, 1.18, 0.02, 0.23, 0.21, 1.43, 2.61, 1.94, -0.37, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
2731, 0, 0.000, 0.98, 1, -0.31, 1.16, -0.38, 0.05, 1.82, 1.87, 0.62, 1.52, 2.68, 0.32, -0.23, -0.62, -0.50, 0.91, 1.62, -0.11, 1.95, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2732, 0, 0.000, 0.98, 1, 2.01, 1.65, 0.28, 0.86, 1.76, 0.85, 0.24, 1.50, 2.46, 1.10, 0.22, 1.25, -0.23, 2.32, -0.20, 0.74, -1.60, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2733, 0, 0.000, 0.98, 1, 1.42, 0.84, 1.86, 0.64, 2.38, 1.20, 1.13, 2.25, 2.95, 1.26, 0.16, 0.40, 1.63, -0.22, 2.54, 1.08, -0.40, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0
2734, 0, 0.000, 0.98, 1, 1.94, -1.22, 1.69, -1.97, 3.33, 1.38, 2.92, 3.25, 2.82, 4.60, 2.25, 2.85, 3.19, 3.76, -3.51, -1.64, 0.01, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
2735, 0, 0.000, 0.98, 1, -0.26, 0.30, 0.09, 0.40, 3.16, 3.32, 1.56, 2.66, 2.51, 1.07, 0.74, 2.16, 0.87, 2.78, 0.91, 1.50, -0.23, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
2736, 0, 0.000, 0.98, 1, 1.15, 2.19, -1.09, 0.19, 0.81, 1.44, 0.12, 0.51, 1.84, 2.00, 0.16, -0.07, 0.39, -0.14, 0.52, 1.12, 1.04, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
2737, 0, 0.000, 0.98, 1, 1.02, 0.67, -0.14, 0.75, -0.04, 1.54, -0.56, 1.41, 2.06, 0.60, 0.64, 1.64, -0.19, 1.20, 0.73, 0.62, 0.39, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
2738, 0, 0.000, 0.88, 1, -0.32, -1.63, 0.30, -0.13, 2.00, 1.42, 0.82, 2.13, 3.21, 0.13, -0.68, 1.49, -2.20, 1.46, 0.83, 0.66, 2.08, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
2739, 0, 0.000, 0.98, 1, -2.59, -2.06, -1.05, 0.30, 1.20, 1.90, 0.13, 0.56, 1.90, 1.42, -0.43, 1.07, 0.45, 1.60, -1.48, 0.67, 1.79, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
2740, 0, 0.000, 0.98, 1, 0.17, 0.95, 0.13, 0.57, 1.81, 2.39, -0.10, 2.19, 2.84, 1.25, 0.20, -0.14, 0.27, 1.92, 1.41, -0.06, 1.10, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
2741, 0, 0.000, 0.98, 1, -0.28, -0.07, 0.21, 0.57, 2.75, 3.78, 1.96, 2.76, 3.02, 1.06, -0.17, 0.03, 2.25, 0.29, 1.04, 0.50, 0.88, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
2742, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2743, 0, 0.000, 0.88, 1, -1.01, -0.30, -0.30, -0.35, 3.02, 1.57, 1.15, 2.71, 3.24, 1.57, 0.09, 1.36, 0.69, 1.00, 0.66, 0.37, -1.27, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2744, 0, 0.000, 0.98, 1, -1.92, 0.01, -0.66, -0.24, 0.95, 2.48, 1.61, -0.30, 1.54, 0.74, 0.79, -0.85, 1.16, -0.35, -0.53, -1.20, 2.66, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
2745, 0, 0.000, 0.88, 1, -2.55, -0.55, 0.34, 2.31, 2.72, 2.58, 2.81, 2.04, 2.97, 1.86, 2.13, 0.61, 2.89, 0.79, 1.11, 0.70, -2.20, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
2746, 0, 0.000, 0.88, 1, -0.93, 0.54, -0.44, 1.84, 0.96, 1.89, 1.54, 1.55, 1.92, 3.48, 1.74, 0.62, -0.53, 2.00, 1.39, 1.63, 2.15, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
2747, 0, 0.000, 0.98, 1, -0.91, -2.15, -0.77, 0.02, 1.42, 1.20, -0.00, 2.02, 0.31, -0.30, 5.16, 2.59, 3.68, 1.83, -1.26, 1.28, 0.48, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
2748, 0, 0.000, 0.98, 1, 1.52, 2.01, 1.90, 1.38, 3.08, 3.89, 1.08, 1.81, 2.36, 2.40, -1.49, 0.85, -0.10, 0.91, -0.04, 1.93, -0.21, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2749, 0, 0.000, 0.98, 1, 2.02, 1.45, -0.88, 1.47, 1.81, 0.77, -1.15, 1.58, 3.15, 1.80, -0.80, 1.48, 0.31, 1.83, 0.71, 0.59, -0.10, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
2750, 0, 0.000, 0.92, 1, 0.25, 1.74, -0.93, 1.37, 0.90, 0.66, -0.66, 0.97, 1.95, 1.93, -0.30, 1.88, 0.50, 3.26, 0.36, 2.11, 1.23, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
2751, 0, 0.000, 0.98, 1, -0.73, -0.91, 0.26, -0.41, 2.73, 2.83, 1.14, 2.22, 2.09, 1.08, 1.77, 3.22, 0.62, 3.53, 0.05, 1.62, -0.58, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
2752, 0, 0.000, 0.98, 1, 1.00, -0.05, -1.18, -0.51, 1.18, 3.07, 0.20, 0.59, 1.87, 0.85, 0.35, 1.66, 1.26, -0.25, 0.47, 0.26, 0.91, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
2753, 0, 0.000, 0.98, 1, 0.30, -0.02, 0.96, -0.23, 1.33, 0.80, 1.67, 1.52, 0.91, 0.81, 0.82, 0.05, 1.66, -0.12, 1.82, 0.80, -0.12, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
2754, 0, 0.000, 0.98, 1, -1.06, 0.08, -0.41, 0.33, 1.28, 1.39, -0.11, 1.36, 2.44, 2.05, -0.29, -0.66, -0.69, 0.10, 2.01, 0.69, 2.20, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
2755, 0, 0.000, 0.98, 1, -1.19, -0.78, 0.10, 1.02, 1.63, 0.53, 0.47, 1.13, 2.83, 0.73, -0.10, 1.46, -1.62, 0.75, 1.31, 1.72, 1.22, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
2756, 0, 0.000, 0.98, 1, 2.67, 2.41, -2.08, 2.38, -0.72, -0.91, 0.80, 0.01, 0.48, 0.22, 2.03, 2.66, 2.04, -0.58, 0.90, -0.88, 2.14, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
2757, 0, 0.000, 0.88, 1, 3.04, -0.18, -0.51, -1.31, -0.04, 2.55, 0.77, -0.55, 1.20, -1.37, 1.54, 1.98, -0.76, 0.54, -1.81, -1.60, 0.51, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
