frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
66,  0,  0.000,  0.88,  1, 0.61, 0.29, 0.42, 0.00, 0.00, 1.79, 0.00, 0.00, 0.00, 0.00, 0.03, 0.34, 0.00, 0.35, 0.27, 0.59, 2.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0,  0.000,  0.58,  0, 0.00, 0.00, 0.28, 0.00, 0.00, 0.88, 0.00, 0.00, 0.00, 0.00, 0.03, 0.34, 0.00, 0.35, 0.00, 0.59, 1.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  0.000,  0.22,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0,  0.000,  0.02,  0, 0.36, 0.00, 0.00, 0.10, 0.12, 0.00, 0.00, 0.21, 0.24, 0.04, 0.00, 0.00, 0.00, 0.93, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
72,  0,  0.000,  0.85,  1, 1.44, 1.59, 0.24, 0.10, 0.12, 0.00, 0.00, 0.39, 0.24, 0.04, 0.29, 0.46, 0.00, 0.93, 0.47, 0.23, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
73,  0,  0.000,  0.88,  1, 1.88, 1.86, 0.75, 0.10, 0.12, 0.00, 0.00, 0.39, 0.24, 0.04, 0.29, 1.46, 0.00, 1.27, 0.47, 0.88, 0.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  0.000,  0.88,  1, 1.52, 1.86, 0.75, 0.31, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.29, 1.61, 0.00, 1.36, 0.13, 1.05, 0.97, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
75,  0,  0.000,  0.98,  1, 0.44, 0.27, 0.62, 0.31, 0.18, 0.06, 0.00, 0.39, 0.13, 0.00, 0.00, 1.65, 0.12, 1.36, 1.02, 1.50, 0.64, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
76,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.37, 0.31, 0.44, 0.55, 0.21, 0.39, 0.32, 0.39, 0.00, 0.65, 0.12, 1.32, 2.02, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
77,  0,  0.000,  0.78,  1, 0.00, 0.00, 0.56, 0.00, 0.81, 1.60, 0.34, 0.57, 0.38, 0.39, 0.11, 0.75, 0.24, 0.30, 2.16, 0.95, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
78,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.45, 0.00, 0.63, 1.54, 0.34, 0.18, 0.25, 0.39, 0.11, 0.25, 0.11, 0.30, 1.13, 0.27, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
79,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.19, 0.00, 0.37, 1.06, 0.13, 0.18, 0.07, 0.00, 0.11, 0.25, 0.11, 0.00, 0.14, 0.17, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
80,  0,  0.000,  0.02,  0, 0.17, 0.00, 0.36, 0.00, 0.00, 0.28, 0.04, 0.15, 0.00, 0.00, 0.13, 0.49, 0.00, 0.00, 0.79, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  0.000,  0.82,  1, 0.17, 0.00, 1.11, 0.00, 0.42, 0.94, 0.13, 0.35, 0.10, 0.29, 0.13, 0.63, 0.00, 0.52, 0.79, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  0.000,  0.88,  1, 0.17, 0.00, 1.11, 0.00, 0.42, 0.94, 0.13, 0.35, 0.10, 0.29, 0.13, 0.63, 0.00, 0.52, 0.79, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.75, 0.00, 0.42, 0.66, 0.09, 0.20, 0.10, 0.29, 0.00, 0.14, 0.00, 0.52, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.34, 0.00, 0.00, 0.50, 0.53, 0.00, 0.00, 0.23, 0.25, 0.00, 0.16, 0.33, 0.99, 0.27, 0.75, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
85,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.34, 0.22, 0.00, 0.88, 0.53, 0.00, 0.00, 0.23, 0.47, 0.45, 0.16, 0.53, 0.99, 0.90, 0.94, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86,  0,  0.000,  0.88,  1, 0.47, 0.00, 0.62, 0.22, 0.00, 1.75, 0.75, 0.00, 0.00, 0.23, 0.56, 0.75, 0.16, 0.53, 1.27, 1.31, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
87,  0,  0.000,  0.98,  1, 0.47, 0.00, 0.87, 0.22, 0.33, 2.40, 0.84, 0.34, 0.00, 0.00, 0.57, 1.45, 0.00, 0.58, 0.28, 1.04, 0.19, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
88,  0,  0.000,  0.98,  1, 0.47, 0.00, 0.87, 0.00, 0.33, 2.02, 0.84, 0.34, 0.00, 0.00, 0.35, 1.00, 0.00, 0.37, 0.28, 0.41, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
89,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.67, 0.00, 0.36, 1.49, 0.65, 0.64, 0.10, 0.00, 0.45, 1.52, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90,  0,  0.000,  0.88,  1, 0.00, 0.00, 1.02, 0.00, 0.55, 1.34, 0.68, 0.79, 0.20, 0.00, 0.20, 1.45, 0.00, 1.05, 0.98, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  0.000,  0.75,  1, 0.00, 0.00, 1.02, 0.00, 0.55, 1.34, 0.68, 0.79, 0.20, 0.00, 0.20, 1.45, 0.00, 1.05, 0.98, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.93, 0.00, 0.52, 0.99, 0.65, 0.49, 0.10, 0.00, 0.00, 0.63, 0.00, 0.28, 0.98, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.04, 0.72, 1.04, 0.25, 0.11, 0.68, 0.23, 1.46, 0.34, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  0.000,  0.85,  1, 0.00, 0.00, 0.42, 0.16, 0.31, 0.19, 0.04, 0.72, 1.04, 0.25, 0.11, 0.91, 0.23, 1.46, 0.75, 0.59, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.58, 0.16, 0.47, 0.19, 0.07, 0.83, 1.04, 0.47, 0.11, 1.29, 0.23, 1.59, 1.01, 0.59, 0.41, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
96,  0,  0.000,  0.88,  1, 0.00, 0.00, 1.17, 0.16, 0.80, 0.96, 0.72, 0.75, 0.13, 0.22, 0.00, 1.54, 0.00, 0.94, 0.66, 0.59, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
97,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.76, 0.00, 0.94, 1.09, 1.49, 0.97, 0.13, 0.22, 0.00, 1.98, 0.00, 1.51, 0.49, 0.00, 0.31, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
98,  0,  0.000,  0.92,  1, 0.00, 0.00, 0.59, 0.00, 0.87, 1.94, 2.05, 1.09, 0.13, 0.00, 0.00, 2.22, 0.00, 1.89, 0.23, 0.49, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
99,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.75, 0.00, 0.24, 1.17, 1.36, 0.46, 0.00, 0.00, 0.00, 2.03, 0.00, 1.09, 0.92, 0.71, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
100,  0,  0.000,  0.92,  1, 0.00, 0.00, 0.86, 0.00, 0.09, 1.13, 0.59, 0.24, 0.04, 0.38, 0.00, 1.41, 0.00, 0.51, 0.84, 0.71, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
101,  0,  0.000,  0.98,  1, 0.51, 0.14, 0.86, 0.00, 0.00, 0.28, 0.00, 0.00, 0.04, 0.38, 0.00, 1.09, 0.00, 0.00, 0.84, 0.67, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102,  0,  0.000,  0.98,  1, 0.51, 0.14, 0.11, 0.00, 0.00, 0.28, 0.00, 0.00, 0.04, 0.38, 0.50, 0.77, 0.53, 0.00, 0.54, 0.86, 0.26, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
103,  0,  0.000,  0.88,  1, 0.71, 0.29, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.76, 1.19, 0.53, 0.00, 0.45, 1.30, 0.38, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
104,  0,  0.000,  0.92,  1, 1.00, 0.77, 0.65, 0.00, 0.24, 0.15, 0.00, 0.64, 0.05, 0.94, 1.05, 2.01, 0.69, 0.17, 0.45, 0.85, 0.30, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
105,  0,  0.000,  0.78,  1, 1.88, 1.50, 1.62, 0.00, 0.35, 0.89, 0.00, 1.29, 0.28, 0.94, 0.55, 1.89, 0.16, 0.17, 0.06, 0.77, 0.30, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
106,  0,  0.000,  0.98,  1, 1.68, 1.36, 1.62, 0.00, 0.35, 0.75, 0.00, 1.29, 0.28, 0.94, 0.33, 1.65, 0.16, 0.17, 0.00, 0.58, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
107,  0,  0.000,  0.98,  1, 0.89, 0.74, 0.97, 0.00, 0.12, 0.82, 0.04, 0.79, 0.23, 0.45, 0.07, 1.11, 0.00, 0.00, 0.00, 1.07, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
108,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.45, 0.31, 0.04, 0.68, 0.42, 0.71, 0.30, 1.43, 0.47, 0.07, 1.16, 0.82, 1.48, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
109,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.28, 0.17, 0.45, 0.96, 0.04, 0.78, 0.42, 0.71, 0.27, 1.46, 0.47, 0.41, 1.47, 1.21, 0.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
110,  0,  0.000,  0.88,  1, 0.17, 0.56, 0.28, 0.65, 0.45, 0.89, 0.00, 0.67, 0.42, 0.26, 0.24, 1.38, 0.47, 0.41, 2.01, 1.10, 0.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
111,  0,  0.000,  0.98,  1, 0.17, 0.56, 1.14, 0.65, 0.00, 1.83, 0.00, 0.21, 0.00, 0.45, 0.00, 1.28, 0.00, 0.34, 0.85, 1.28, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
112,  0,  0.000,  0.92,  1, 0.17, 0.56, 1.17, 0.47, 0.00, 1.60, 0.00, 0.11, 0.00, 0.45, 0.00, 1.03, 0.00, 0.00, 0.58, 1.13, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
113,  0,  0.000,  0.88,  1, 0.00, 0.00, 1.25, 0.00, 0.44, 2.23, 0.00, 0.25, 0.77, 0.77, 0.34, 1.06, 0.00, 0.00, 0.04, 0.74, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
114,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.41, 0.00, 0.44, 1.28, 0.00, 0.17, 0.77, 0.43, 0.34, 0.89, 0.08, 0.00, 0.04, 0.55, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
115,  0,  0.000,  0.98,  1, 0.00, 0.02, 0.29, 0.00, 0.44, 0.86, 0.00, 0.17, 0.77, 0.43, 0.87, 2.22, 0.92, 0.00, 0.00, 0.24, 0.44, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
116,  0,  0.000,  0.88,  1, 0.00, 0.02, 0.20, 0.00, 0.00, 0.23, 0.00, 0.00, 0.00, 0.10, 0.52, 1.68, 0.92, 0.00, 0.00, 0.24, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
117,  0,  0.000,  0.62,  0, 0.00, 0.02, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 1.33, 0.84, 0.00, 0.00, 0.18, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
118,  0,  0.000,  0.38,  0, 0.28, 0.00, 0.00, 0.00, 0.00, 0.57, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.05, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
119,  0,  0.000,  0.98,  1, 0.28, 0.00, 0.07, 0.00, 0.00, 1.48, 0.20, 0.37, 0.00, 0.07, 0.10, 0.20, 0.32, 0.01, 0.78, 0.19, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
120,  0,  0.000,  0.88,  1, 0.73, 0.00, 0.07, 0.00, 0.00, 1.48, 0.20, 0.65, 0.08, 0.07, 0.10, 0.38, 0.32, 0.01, 0.89, 0.61, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
121,  0,  0.000,  0.98,  1, 0.48, 0.00, 0.25, 0.00, 0.15, 1.17, 0.20, 0.65, 0.63, 0.66, 0.10, 1.73, 0.32, 0.01, 0.84, 0.42, 0.26, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
122,  0,  0.000,  0.98,  1, 0.48, 0.00, 0.18, 0.00, 0.15, 0.84, 0.00, 0.27, 0.98, 0.66, 0.04, 1.52, 0.00, 0.04, 0.11, 0.52, 0.20, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
123,  0,  0.000,  0.98,  1, 0.69, 0.48, 0.18, 0.09, 0.15, 0.84, 0.00, 0.00, 0.90, 0.66, 0.04, 1.73, 0.00, 0.04, 0.21, 0.10, 0.18, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
124,  0,  0.000,  0.98,  1, 1.03, 0.48, 0.00, 0.09, 0.36, 1.89, 0.00, 0.74, 0.45, 0.18, 0.05, 0.92, 0.00, 0.04, 0.47, 0.10, 0.18, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
125,  0,  0.000,  0.85,  1, 1.88, 0.48, 0.34, 0.09, 0.36, 1.87, 0.00, 0.74, 0.11, 0.18, 0.23, 0.97, 0.00, 0.00, 0.47, 0.48, 0.18, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
126,  0,  0.000,  0.98,  1, 1.99, 0.00, 0.39, 0.00, 0.36, 1.87, 0.24, 0.78, 0.11, 0.18, 0.30, 1.32, 0.41, 0.00, 0.72, 1.20, 0.65, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
127,  0,  0.000,  0.98,  1, 1.62, 0.00, 0.63, 0.00, 0.43, 1.51, 0.67, 0.21, 0.07, 0.00, 0.29, 1.61, 0.41, 0.27, 0.46, 1.68, 0.65, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
128,  0,  0.000,  0.88,  1, 1.67, 0.14, 0.29, 0.03, 0.43, 0.95, 0.67, 0.21, 0.07, 0.00, 0.07, 1.98, 0.41, 0.27, 0.46, 1.36, 0.79, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
129,  0,  0.000,  0.98,  1, 0.91, 0.14, 0.24, 0.03, 0.43, 0.95, 0.43, 0.17, 0.07, 0.00, 0.00, 1.25, 0.00, 0.27, 0.00, 0.64, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
130,  0,  0.000,  0.02,  0, 0.91, 0.14, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.00, 0.00, 0.00, 0.15, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
131,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
132,  0,  0.000,  0.02,  0, 0.19, 0.00, 0.00, 0.00, 0.53, 1.01, 0.04, 0.01, 0.07, 0.00, 0.46, 1.02, 0.00, 0.11, 0.00, 0.29, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
133,  0,  0.000,  0.98,  1, 1.20, 0.00, 0.00, 0.63, 0.53, 1.01, 0.04, 0.01, 0.07, 0.00, 0.62, 1.02, 0.00, 0.11, 0.59, 0.29, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
134,  0,  0.000,  0.92,  1, 1.20, 0.00, 0.00, 0.63, 0.53, 1.01, 0.04, 0.14, 0.07, 0.07, 0.62, 1.63, 0.00, 0.13, 0.73, 0.39, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
135,  0,  0.000,  0.98,  1, 1.01, 0.00, 0.52, 0.63, 0.06, 0.26, 0.00, 1.38, 0.00, 0.07, 1.83, 2.28, 1.67, 0.02, 2.40, 0.10, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
136,  0,  0.000,  0.88,  1, 0.95, 0.72, 0.59, 0.00, 0.06, 0.26, 0.00, 1.38, 0.00, 0.07, 1.67, 2.60, 1.67, 0.02, 2.43, 0.46, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
